Date,Close,High,Low,Open,Volume
2024-10-01,0.7781677842140198,0.779119610786438,0.7755064368247986,0.7781677842140198,0
2024-10-02,0.7762166857719421,0.7775444984436035,0.773820161819458,0.7762166857719421,0
2024-10-03,0.773969829082489,0.7741735577583313,0.7701964974403381,0.773969829082489,0
2024-10-04,0.77154541015625,0.7720815539360046,0.7657964825630188,0.77154541015625,0
2024-10-07,0.7664715051651001,0.7680491209030151,0.766166090965271,0.7664715051651001,0
2024-10-08,0.7669181823730469,0.7681081295013428,0.766254186630249,0.7669181823730469,0
2024-10-09,0.7667065262794495,0.7679547667503357,0.7652280330657959,0.7667065262794495,0
2024-10-10,0.7649412155151367,0.7659900188446045,0.7641053795814514,0.7649412155151367,0
2024-10-11,0.765731930732727,0.7668711543083191,0.7651987671852112,0.765731930732727,0
2024-10-14,0.7648534178733826,0.766400933265686,0.7639711499214172,0.7648534178733826,0
2024-10-15,0.7645610570907593,0.7651694416999817,0.7625787258148193,0.7645610570907593,0
2024-10-16,0.7635861039161682,0.7649353742599487,0.761997640132904,0.7635861039161682,0
2024-10-17,0.7614116668701172,0.7630093097686768,0.7604389190673828,0.7614116668701172,0
2024-10-18,0.7609365582466125,0.7633588314056396,0.7608670592308044,0.7609365582466125,0
2024-10-21,0.7633703947067261,0.7641170620918274,0.7599303722381592,0.7633703947067261,0
2024-10-22,0.7595032453536987,0.7610350251197815,0.7594571113586426,0.7595032453536987,0
2024-10-23,0.7598033547401428,0.7599362134933472,0.7555095553398132,0.7598033547401428,0
2024-10-24,0.755852222442627,0.7583800554275513,0.7558407783508301,0.755852222442627,0
2024-10-25,0.7583053708076477,0.7587253451347351,0.7569735646247864,0.7583053708076477,0
2024-10-28,0.7556807994842529,0.7571169137954712,0.7548537254333496,0.7556807994842529,0
2024-10-29,0.7561551332473755,0.7564868927001953,0.7540227174758911,0.7561551332473755,0
2024-10-30,0.755555272102356,0.7565956115722656,0.754403829574585,0.755555272102356,0
2024-10-31,0.7564640045166016,0.7573462724685669,0.7554638385772705,0.7564640045166016,0
2024-11-01,0.7577594518661499,0.7579202651977539,0.7548195123672485,0.7577594518661499,0
2024-11-04,0.7564468383789062,0.7606297731399536,0.7562523484230042,0.7564468383789062,0
2024-11-05,0.7577479481697083,0.7603406310081482,0.7574208378791809,0.7577479481697083,0
2024-11-06,0.761405885219574,0.7615333795547485,0.7484638094902039,0.761405885219574,0
2024-11-07,0.7501031160354614,0.7584664225578308,0.7492713332176208,0.7501031160354614,0
2024-11-08,0.7571914196014404,0.757466733455658,0.7529780268669128,0.7571914196014404,0
2024-11-11,0.7531992197036743,0.7547169327735901,0.7491646409034729,0.7531992197036743,0
2024-11-12,0.7502157092094421,0.7504127025604248,0.7464302182197571,0.7502157092094421,0
2024-11-13,0.7468873858451843,0.7494004368782043,0.7449733018875122,0.7468873858451843,0
2024-11-14,0.7446293830871582,0.745489776134491,0.7414492964744568,0.7446293830871582,0
2024-11-15,0.7431076765060425,0.7464970946311951,0.7422086596488953,0.7431076765060425,0
2024-11-18,0.7449400424957275,0.7465472221374512,0.7434391379356384,0.7449400424957275,0
2024-11-19,0.7471495866775513,0.7477753758430481,0.745617687702179,0.7471495866775513,0
2024-11-20,0.7480717897415161,0.7485590577125549,0.7435994744300842,0.7480717897415161,0
2024-11-21,0.7447956800460815,0.7456009387969971,0.7424290776252747,0.7447956800460815,0
2024-11-22,0.7426055073738098,0.744025468826294,0.7403294444084167,0.7426055073738098,0
2024-11-25,0.7445462346076965,0.7453786730766296,0.741933286190033,0.7445462346076965,0
2024-11-26,0.7412348985671997,0.7442137002944946,0.7401212453842163,0.7412348985671997,0
2024-11-27,0.7430082559585571,0.7468427419662476,0.6666666865348816,0.746268630027771,0
2024-11-28,0.7457399368286133,0.7461016178131104,0.7436050176620483,0.7457399368286133,0
2024-11-29,0.7455342411994934,0.7480103373527527,0.7451397776603699,0.7455342411994934,0
2024-12-02,0.7456120848655701,0.7456231713294983,0.7415207028388977,0.7456231713294983,0
2024-12-03,0.743560791015625,0.7444353699684143,0.74187833070755,0.743560791015625,0
2024-12-04,0.7435663342475891,0.7448234558105469,0.7420048713684082,0.7435663342475891,0
2024-12-05,0.7442414164543152,0.7474958896636963,0.743992269039154,0.7442414164543152,0
2024-12-06,0.7470770478248596,0.748458206653595,0.7452008724212646,0.7470770478248596,0
2024-12-09,0.7456120848655701,0.7479991316795349,0.7442525625228882,0.7456120848655701,0
2024-12-10,0.7460570931434631,0.7474958896636963,0.7445683479309082,0.7460570931434631,0
2024-12-11,0.7456009387969971,0.7463800311088562,0.7426937818527222,0.7456009387969971,0
2024-12-12,0.7446349263191223,0.745323121547699,0.7425503730773926,0.7446349263191223,0
2024-12-13,0.7428317070007324,0.7428869009017944,0.7409108877182007,0.7428317070007324,0
2024-12-16,0.7417517304420471,0.742225170135498,0.7399295568466187,0.7417517304420471,0
2024-12-17,0.7411964535713196,0.7416197061538696,0.7400336265563965,0.7411964535713196,0
2024-12-18,0.7410700917243958,0.7413448095321655,0.7388907670974731,0.7410700917243958,0
2024-12-19,0.7338911294937134,0.736594021320343,0.7336380481719971,0.7338911294937134,0
2024-12-20,0.7344840168952942,0.7382797598838806,0.734025776386261,0.7344840168952942,0
2024-12-23,0.7378059029579163,0.7389999628067017,0.7363824248313904,0.7378059029579163,0
2024-12-24,0.7368544936180115,0.7373543977737427,0.7347808480262756,0.7368544936180115,0
2024-12-25,0.7354022860527039,0.7407956123352051,0.735185980796814,0.7354022860527039,0
2024-12-26,0.7358460426330566,0.7369197010993958,0.7351806163787842,0.7358460426330566,0
2024-12-27,0.7359542846679688,0.7368653416633606,0.7348672151565552,0.7359542846679688,0
2024-12-30,0.7364312410354614,0.7378984093666077,0.7347970604896545,0.7364312410354614,0
